data_type,time_total,time_increment,time_iosix,sensor_data
obd,72.1904,0.0099,2021-12-06 09:06:29.190400,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,72.2005,0.0101,2021-12-06 09:06:29.200500,"{""e_load"": 26.275}"
obd,72.2104,0.0099,2021-12-06 09:06:29.210400,"{""c_temp"": 19}"
obd,72.2206,0.0102,2021-12-06 09:06:29.220600,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,72.2304,0.0098,2021-12-06 09:06:29.230400,"{""rpm"": 665.5}"
obd,73.1703,0.0103,2021-12-06 09:06:30.170300,"{""veh_speed"": 0}"
obd,73.1804,0.0101,2021-12-06 09:06:30.180400,"{""aat"": 2}"
obd,73.1903,0.0099,2021-12-06 09:06:30.190300,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,73.2004,0.0101,2021-12-06 09:06:30.200400,"{""e_load"": 25.49}"
obd,73.2105,0.0101,2021-12-06 09:06:30.210500,"{""c_temp"": 19}"
obd,73.2204,0.0099,2021-12-06 09:06:30.220400,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,73.2303,0.0099,2021-12-06 09:06:30.230300,"{""rpm"": 680.5}"
obd,74.1703,0.0103,2021-12-06 09:06:31.170300,"{""veh_speed"": 0}"
obd,74.1805,0.0102,2021-12-06 09:06:31.180500,"{""aat"": 2}"
obd,74.1902,0.0097,2021-12-06 09:06:31.190200,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,74.2003,0.0101,2021-12-06 09:06:31.200300,"{""e_load"": 24.706}"
obd,74.2102,0.0099,2021-12-06 09:06:31.210200,"{""c_temp"": 19}"
obd,74.2202,0.01,2021-12-06 09:06:31.220200,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,74.2302,0.01,2021-12-06 09:06:31.230200,"{""rpm"": 690.5}"
obd,75.1704,0.0104,2021-12-06 09:06:32.170400,"{""veh_speed"": 0}"
obd,75.1804,0.01,2021-12-06 09:06:32.180400,"{""aat"": 2}"
obd,75.1904,0.01,2021-12-06 09:06:32.190400,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,75.2003,0.0099,2021-12-06 09:06:32.200300,"{""e_load"": 27.451}"
obd,75.2103,0.01,2021-12-06 09:06:32.210300,"{""c_temp"": 19}"
obd,75.2206,0.0103,2021-12-06 09:06:32.220600,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,75.2303,0.0097,2021-12-06 09:06:32.230300,"{""rpm"": 681.0}"
obd,76.1701,0.0101,2021-12-06 09:06:33.170100,"{""veh_speed"": 0}"
obd,76.1803,0.0102,2021-12-06 09:06:33.180300,"{""aat"": 2}"
obd,76.1901,0.0098,2021-12-06 09:06:33.190100,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,76.2003,0.0102,2021-12-06 09:06:33.200300,"{""e_load"": 25.49}"
obd,76.2101,0.0098,2021-12-06 09:06:33.210100,"{""c_temp"": 19}"
obd,76.2207,0.0106,2021-12-06 09:06:33.220700,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,76.2301,0.0094,2021-12-06 09:06:33.230100,"{""rpm"": 684.5}"
obd,77.17,0.01,2021-12-06 09:06:34.170000,"{""veh_speed"": 0}"
obd,77.18,0.01,2021-12-06 09:06:34.180000,"{""aat"": 2}"
obd,77.19,0.01,2021-12-06 09:06:34.190000,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,77.2,0.01,2021-12-06 09:06:34.200000,"{""e_load"": 26.275}"
obd,77.21,0.01,2021-12-06 09:06:34.210000,"{""c_temp"": 19}"
obd,77.2202,0.0102,2021-12-06 09:06:34.220200,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,77.23,0.0098,2021-12-06 09:06:34.230000,"{""rpm"": 667.0}"
obd,78.17,0.01,2021-12-06 09:06:35.170000,"{""veh_speed"": 0}"
obd,78.18,0.01,2021-12-06 09:06:35.180000,"{""aat"": 2}"
obd,78.19,0.01,2021-12-06 09:06:35.190000,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,78.2,0.01,2021-12-06 09:06:35.200000,"{""e_load"": 26.667}"
obd,78.21,0.01,2021-12-06 09:06:35.210000,"{""c_temp"": 19}"
obd,78.2203,0.0103,2021-12-06 09:06:35.220300,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,78.23,0.0097,2021-12-06 09:06:35.230000,"{""rpm"": 678.0}"
obd,79.1699,0.0099,2021-12-06 09:06:36.169900,"{""veh_speed"": 0}"
obd,79.18,0.0101,2021-12-06 09:06:36.180000,"{""aat"": 2}"
obd,79.1899,0.0099,2021-12-06 09:06:36.189900,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,79.2,0.0101,2021-12-06 09:06:36.200000,"{""e_load"": 26.275}"
obd,79.2098,0.0098,2021-12-06 09:06:36.209800,"{""c_temp"": 19}"
obd,79.2203,0.0105,2021-12-06 09:06:36.220300,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,79.2298,0.0095,2021-12-06 09:06:36.229800,"{""rpm"": 680.5}"
obd,80.1699,0.0099,2021-12-06 09:06:37.169900,"{""veh_speed"": 0}"
obd,80.18,0.0101,2021-12-06 09:06:37.180000,"{""aat"": 2}"
obd,80.1898,0.0098,2021-12-06 09:06:37.189800,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,80.2,0.0102,2021-12-06 09:06:37.200000,"{""e_load"": 25.098}"
obd,80.2098,0.0098,2021-12-06 09:06:37.209800,"{""c_temp"": 19}"
obd,80.2204,0.0106,2021-12-06 09:06:37.220400,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,80.2298,0.0094,2021-12-06 09:06:37.229800,"{""rpm"": 686.5}"
obd,81.1696,0.0096,2021-12-06 09:06:38.169600,"{""veh_speed"": 0}"
obd,81.1798,0.0102,2021-12-06 09:06:38.179800,"{""aat"": 2}"
obd,81.1901,0.0103,2021-12-06 09:06:38.190100,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,81.1999,0.0098,2021-12-06 09:06:38.199900,"{""e_load"": 25.098}"
obd,81.2096,0.0097,2021-12-06 09:06:38.209600,"{""c_temp"": 19}"
obd,81.2201,0.0105,2021-12-06 09:06:38.220100,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,81.2296,0.0095,2021-12-06 09:06:38.229600,"{""rpm"": 679.5}"
obd,82.1696,0.0096,2021-12-06 09:06:39.169600,"{""veh_speed"": 0}"
obd,82.1799,0.0103,2021-12-06 09:06:39.179900,"{""aat"": 2}"
obd,82.1896,0.0097,2021-12-06 09:06:39.189600,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,82.2,0.0104,2021-12-06 09:06:39.200000,"{""e_load"": 24.706}"
obd,82.2096,0.0096,2021-12-06 09:06:39.209600,"{""c_temp"": 19}"
obd,82.2202,0.0106,2021-12-06 09:06:39.220200,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,82.2296,0.0094,2021-12-06 09:06:39.229600,"{""rpm"": 688.5}"
obd,83.1695,0.0095,2021-12-06 09:06:40.169500,"{""veh_speed"": 0}"
obd,83.1799,0.0104,2021-12-06 09:06:40.179900,"{""aat"": 2}"
obd,83.1895,0.0096,2021-12-06 09:06:40.189500,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,83.1999,0.0104,2021-12-06 09:06:40.199900,"{""e_load"": 25.882}"
obd,83.2095,0.0096,2021-12-06 09:06:40.209500,"{""c_temp"": 19}"
obd,83.2201,0.0106,2021-12-06 09:06:40.220100,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,83.2295,0.0094,2021-12-06 09:06:40.229500,"{""rpm"": 671.0}"
obd,84.1694,0.0094,2021-12-06 09:06:41.169400,"{""veh_speed"": 0}"
obd,84.1799,0.0105,2021-12-06 09:06:41.179900,"{""aat"": 2}"
obd,84.1898,0.0099,2021-12-06 09:06:41.189800,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,84.1998,0.01,2021-12-06 09:06:41.199800,"{""e_load"": 25.098}"
obd,84.2094,0.0096,2021-12-06 09:06:41.209400,"{""c_temp"": 19}"
obd,84.22,0.0106,2021-12-06 09:06:41.220000,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,84.2294,0.0094,2021-12-06 09:06:41.229400,"{""rpm"": 683.5}"
obd,85.1693,0.0093,2021-12-06 09:06:42.169300,"{""veh_speed"": 0}"
obd,85.18,0.0107,2021-12-06 09:06:42.180000,"{""aat"": 2}"
obd,85.1897,0.0097,2021-12-06 09:06:42.189700,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,85.2,0.0103,2021-12-06 09:06:42.200000,"{""e_load"": 25.098}"
obd,85.2093,0.0093,2021-12-06 09:06:42.209300,"{""c_temp"": 19}"
obd,85.2203,0.011,2021-12-06 09:06:42.220300,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,85.2294,0.0091,2021-12-06 09:06:42.229400,"{""rpm"": 687.5}"
obd,86.1693,0.0093,2021-12-06 09:06:43.169300,"{""veh_speed"": 0}"
obd,86.1801,0.0108,2021-12-06 09:06:43.180100,"{""aat"": 2}"
obd,86.1893,0.0092,2021-12-06 09:06:43.189300,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,86.2001,0.0108,2021-12-06 09:06:43.200100,"{""e_load"": 26.667}"
obd,86.2093,0.0092,2021-12-06 09:06:43.209300,"{""c_temp"": 19}"
obd,86.2203,0.011,2021-12-06 09:06:43.220300,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,86.2293,0.009,2021-12-06 09:06:43.229300,"{""rpm"": 678.0}"
obd,87.1692,0.0092,2021-12-06 09:06:44.169200,"{""veh_speed"": 0}"
obd,87.1798,0.0106,2021-12-06 09:06:44.179800,"{""aat"": 2}"
obd,87.1892,0.0094,2021-12-06 09:06:44.189200,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,87.1998,0.0106,2021-12-06 09:06:44.199800,"{""e_load"": 24.314}"
obd,87.2092,0.0094,2021-12-06 09:06:44.209200,"{""c_temp"": 19}"
obd,87.22,0.0108,2021-12-06 09:06:44.220000,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,87.2292,0.0092,2021-12-06 09:06:44.229200,"{""rpm"": 696.5}"
obd,88.1691,0.0091,2021-12-06 09:06:45.169100,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,88.26,0.0,2021-12-06 09:06:45.260000,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,88.36,0.0,2021-12-06 09:06:45.360000,"{""fli"": 30.98}"
obd,88.3741,0.0141,2021-12-06 09:06:45.374100,"{""odometer_km"": 148416.392}"
obd,88.4491,0.075,2021-12-06 09:06:45.449100,"{""veh_speed"": 0}"
obd,88.46,0.0,2021-12-06 09:06:45.460000,"{""aat"": 2}"
obd,88.469,0.009,2021-12-06 09:06:45.469000,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,88.4797,0.0107,2021-12-06 09:06:45.479700,"{""e_load"": 24.706}"
obd,88.4889,0.0092,2021-12-06 09:06:45.488900,"{""c_temp"": 19}"
obd,88.5,0.0111,2021-12-06 09:06:45.500000,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,88.509,0.009,2021-12-06 09:06:45.509000,"{""rpm"": 686.0}"
obd,89.169,0.009,2021-12-06 09:06:46.169000,"{""veh_speed"": 0}"
obd,89.1799,0.0109,2021-12-06 09:06:46.179900,"{""aat"": 2}"
obd,89.189,0.0091,2021-12-06 09:06:46.189000,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,89.1999,0.0109,2021-12-06 09:06:46.199900,"{""e_load"": 26.275}"
obd,89.2094,0.0095,2021-12-06 09:06:46.209400,"{""c_temp"": 19}"
obd,89.221,0.0116,2021-12-06 09:06:46.221000,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,89.2292,0.0082,2021-12-06 09:06:46.229200,"{""rpm"": 668.0}"
obd,90.169,0.006,2021-12-06 09:06:47.169000,"{""veh_speed"": 0}"
obd,90.1806,0.0116,2021-12-06 09:06:47.180600,"{""aat"": 2}"
obd,90.1889,0.0083,2021-12-06 09:06:47.188900,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,90.2,0.0111,2021-12-06 09:06:47.200000,"{""e_load"": 27.059}"
obd,90.2089,0.0089,2021-12-06 09:06:47.208900,"{""c_temp"": 19}"
obd,90.2211,0.0122,2021-12-06 09:06:47.221100,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,90.229,0.0079,2021-12-06 09:06:47.229000,"{""rpm"": 672.0}"
obd,91.1689,0.0089,2021-12-06 09:06:48.168900,"{""veh_speed"": 0}"
obd,91.1798,0.0109,2021-12-06 09:06:48.179800,"{""aat"": 2}"
obd,91.1888,0.009,2021-12-06 09:06:48.188800,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,91.1997,0.0109,2021-12-06 09:06:48.199700,"{""e_load"": 26.667}"
obd,91.2088,0.0091,2021-12-06 09:06:48.208800,"{""c_temp"": 19}"
obd,91.22,0.0112,2021-12-06 09:06:48.220000,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,91.2288,0.0088,2021-12-06 09:06:48.228800,"{""rpm"": 663.5}"
obd,92.1687,0.0087,2021-12-06 09:06:49.168700,"{""veh_speed"": 0}"
obd,92.1797,0.011,2021-12-06 09:06:49.179700,"{""aat"": 2}"
obd,92.1887,0.009,2021-12-06 09:06:49.188700,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,92.1997,0.011,2021-12-06 09:06:49.199700,"{""e_load"": 26.667}"
obd,92.2087,0.009,2021-12-06 09:06:49.208700,"{""c_temp"": 19}"
obd,92.22,0.0113,2021-12-06 09:06:49.220000,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,92.2287,0.0087,2021-12-06 09:06:49.228700,"{""rpm"": 682.0}"
obd,93.1686,0.0086,2021-12-06 09:06:50.168600,"{""veh_speed"": 0}"
obd,93.1796,0.011,2021-12-06 09:06:50.179600,"{""aat"": 2}"
obd,93.1886,0.009,2021-12-06 09:06:50.188600,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,93.1996,0.011,2021-12-06 09:06:50.199600,"{""e_load"": 25.098}"
obd,93.2086,0.009,2021-12-06 09:06:50.208600,"{""c_temp"": 19}"
obd,93.2211,0.0125,2021-12-06 09:06:50.221100,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,93.2287,0.0076,2021-12-06 09:06:50.228700,"{""rpm"": 691.5}"
obd,94.1686,0.0086,2021-12-06 09:06:51.168600,"{""veh_speed"": 0}"
obd,94.1806,0.012,2021-12-06 09:06:51.180600,"{""aat"": 2}"
obd,94.1889,0.0083,2021-12-06 09:06:51.188900,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,94.2006,0.0117,2021-12-06 09:06:51.200600,"{""e_load"": 24.706}"
obd,94.2086,0.008,2021-12-06 09:06:51.208600,"{""c_temp"": 20}"
obd,94.2211,0.0125,2021-12-06 09:06:51.221100,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,94.2286,0.0075,2021-12-06 09:06:51.228600,"{""rpm"": 680.5}"
obd,95.1685,0.0085,2021-12-06 09:06:52.168500,"{""veh_speed"": 0}"
obd,95.1806,0.0121,2021-12-06 09:06:52.180600,"{""aat"": 2}"
obd,95.1885,0.0079,2021-12-06 09:06:52.188500,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,95.2006,0.0121,2021-12-06 09:06:52.200600,"{""e_load"": 25.49}"
obd,95.2085,0.0079,2021-12-06 09:06:52.208500,"{""c_temp"": 20}"
obd,95.2211,0.0126,2021-12-06 09:06:52.221100,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,95.2285,0.0074,2021-12-06 09:06:52.228500,"{""rpm"": 688.0}"
obd,96.1684,0.0084,2021-12-06 09:06:53.168400,"{""veh_speed"": 0}"
obd,96.1803,0.0119,2021-12-06 09:06:53.180300,"{""aat"": 2}"
obd,96.1884,0.0081,2021-12-06 09:06:53.188400,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,96.2003,0.0119,2021-12-06 09:06:53.200300,"{""e_load"": 27.059}"
obd,96.2084,0.0081,2021-12-06 09:06:53.208400,"{""c_temp"": 20}"
obd,96.2208,0.0124,2021-12-06 09:06:53.220800,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,96.2284,0.0076,2021-12-06 09:06:53.228400,"{""rpm"": 676.0}"
obd,97.1683,0.0083,2021-12-06 09:06:54.168300,"{""veh_speed"": 0}"
obd,97.1803,0.012,2021-12-06 09:06:54.180300,"{""aat"": 2}"
obd,97.1882,0.0079,2021-12-06 09:06:54.188200,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,97.2003,0.0121,2021-12-06 09:06:54.200300,"{""e_load"": 27.059}"
obd,97.2082,0.0079,2021-12-06 09:06:54.208200,"{""c_temp"": 20}"
obd,97.2208,0.0126,2021-12-06 09:06:54.220800,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,97.2283,0.0075,2021-12-06 09:06:54.228300,"{""rpm"": 667.0}"
obd,98.1683,0.0083,2021-12-06 09:06:55.168300,"{""veh_speed"": 0}"
obd,98.1803,0.012,2021-12-06 09:06:55.180300,"{""aat"": 2}"
obd,98.1882,0.0079,2021-12-06 09:06:55.188200,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,98.2003,0.0121,2021-12-06 09:06:55.200300,"{""e_load"": 24.706}"
obd,98.2082,0.0079,2021-12-06 09:06:55.208200,"{""c_temp"": 20}"
obd,98.2209,0.0127,2021-12-06 09:06:55.220900,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,98.2282,0.0073,2021-12-06 09:06:55.228200,"{""rpm"": 686.5}"
obd,99.1682,0.0082,2021-12-06 09:06:56.168200,"{""veh_speed"": 0}"
obd,99.1803,0.0121,2021-12-06 09:06:56.180300,"{""aat"": 2}"
obd,99.1881,0.0078,2021-12-06 09:06:56.188100,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,99.2002,0.0121,2021-12-06 09:06:56.200200,"{""e_load"": 25.098}"
obd,99.2081,0.0079,2021-12-06 09:06:56.208100,"{""c_temp"": 20}"
obd,99.2207,0.0126,2021-12-06 09:06:56.220700,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,99.2281,0.0074,2021-12-06 09:06:56.228100,"{""rpm"": 678.5}"
obd,100.1681,0.0081,2021-12-06 09:06:57.168100,"{""veh_speed"": 0}"
obd,100.1806,0.0125,2021-12-06 09:06:57.180600,"{""aat"": 2}"
obd,100.188,0.0074,2021-12-06 09:06:57.188000,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,100.2002,0.0122,2021-12-06 09:06:57.200200,"{""e_load"": 24.706}"
obd,100.208,0.0078,2021-12-06 09:06:57.208000,"{""c_temp"": 20}"
obd,100.2207,0.0127,2021-12-06 09:06:57.220700,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,100.228,0.0073,2021-12-06 09:06:57.228000,"{""rpm"": 683.5}"
obd,101.1679,0.0079,2021-12-06 09:06:58.167900,"{""veh_speed"": 0}"
obd,101.1802,0.0109,2021-12-06 09:06:58.180200,"{""aat"": 2}"
obd,101.1879,0.0077,2021-12-06 09:06:58.187900,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,101.2001,0.0122,2021-12-06 09:06:58.200100,"{""e_load"": 25.49}"
obd,101.2079,0.0078,2021-12-06 09:06:58.207900,"{""c_temp"": 20}"
obd,101.2207,0.0128,2021-12-06 09:06:58.220700,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,101.2279,0.0072,2021-12-06 09:06:58.227900,"{""rpm"": 679.0}"
obd,102.1679,0.0069,2021-12-06 09:06:59.167900,"{""veh_speed"": 0}"
obd,102.1805,0.0126,2021-12-06 09:06:59.180500,"{""aat"": 2}"
obd,102.1879,0.0074,2021-12-06 09:06:59.187900,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,102.2004,0.0125,2021-12-06 09:06:59.200400,"{""e_load"": 24.706}"
obd,102.2079,0.0075,2021-12-06 09:06:59.207900,"{""c_temp"": 20}"
obd,102.221,0.0131,2021-12-06 09:06:59.221000,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,102.2279,0.0069,2021-12-06 09:06:59.227900,"{""rpm"": 677.0}"
obd,103.1678,0.0078,2021-12-06 09:07:00.167800,"{""veh_speed"": 0}"
obd,103.1804,0.0126,2021-12-06 09:07:00.180400,"{""aat"": 2}"
obd,103.1879,0.0075,2021-12-06 09:07:00.187900,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,103.2004,0.0125,2021-12-06 09:07:00.200400,"{""e_load"": 25.49}"
obd,103.2078,0.0074,2021-12-06 09:07:00.207800,"{""c_temp"": 20}"
obd,103.2209,0.0131,2021-12-06 09:07:00.220900,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,103.2278,0.0069,2021-12-06 09:07:00.227800,"{""rpm"": 676.5}"
obd,104.1677,0.0077,2021-12-06 09:07:01.167700,"{""veh_speed"": 0}"
obd,104.1806,0.0129,2021-12-06 09:07:01.180600,"{""aat"": 2}"
obd,104.1877,0.0071,2021-12-06 09:07:01.187700,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,104.2003,0.0126,2021-12-06 09:07:01.200300,"{""e_load"": 24.706}"
obd,104.2077,0.0074,2021-12-06 09:07:01.207700,"{""c_temp"": 20}"
obd,104.2208,0.0131,2021-12-06 09:07:01.220800,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,104.2277,0.0069,2021-12-06 09:07:01.227700,"{""rpm"": 686.0}"
obd,105.1676,0.0076,2021-12-06 09:07:02.167600,"{""veh_speed"": 0}"
obd,105.18,0.0124,2021-12-06 09:07:02.180000,"{""aat"": 2}"
obd,105.1876,0.0076,2021-12-06 09:07:02.187600,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,105.2001,0.0125,2021-12-06 09:07:02.200100,"{""e_load"": 24.706}"
obd,105.2076,0.0075,2021-12-06 09:07:02.207600,"{""c_temp"": 20}"
obd,105.2206,0.013,2021-12-06 09:07:02.220600,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,105.2276,0.007,2021-12-06 09:07:02.227600,"{""rpm"": 689.5}"
obd,106.1676,0.0076,2021-12-06 09:07:03.167600,"{""veh_speed"": 0}"
obd,106.1801,0.0125,2021-12-06 09:07:03.180100,"{""aat"": 2}"
obd,106.1876,0.0075,2021-12-06 09:07:03.187600,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,106.2001,0.0125,2021-12-06 09:07:03.200100,"{""e_load"": 24.314}"
obd,106.2075,0.0074,2021-12-06 09:07:03.207500,"{""c_temp"": 20}"
obd,106.2206,0.0131,2021-12-06 09:07:03.220600,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,106.2276,0.007,2021-12-06 09:07:03.227600,"{""rpm"": 687.0}"
obd,107.1675,0.0065,2021-12-06 09:07:04.167500,"{""veh_speed"": 0}"
obd,107.1775,0.01,2021-12-06 09:07:04.177500,"{""aat"": 2}"
obd,107.1876,0.0101,2021-12-06 09:07:04.187600,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,107.1975,0.0099,2021-12-06 09:07:04.197500,"{""e_load"": 26.275}"
obd,107.2075,0.01,2021-12-06 09:07:04.207500,"{""c_temp"": 20}"
obd,107.2174,0.0099,2021-12-06 09:07:04.217400,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,107.2275,0.0101,2021-12-06 09:07:04.227500,"{""rpm"": 672.5}"
obd,108.1674,0.0074,2021-12-06 09:07:05.167400,"{""veh_speed"": 0}"
obd,108.1773,0.0099,2021-12-06 09:07:05.177300,"{""aat"": 2}"
obd,108.1874,0.0101,2021-12-06 09:07:05.187400,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,108.1973,0.0099,2021-12-06 09:07:05.197300,"{""e_load"": 24.706}"
obd,108.2073,0.01,2021-12-06 09:07:05.207300,"{""c_temp"": 20}"
