data_type,time_total,time_increment,time_iosix,sensor_data
obd,35.4584,0.01,2021-12-06 13:20:05.458400,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,35.4684,0.01,2021-12-06 13:20:05.468400,"{""rpm"": 678.0}"
obd,36.4083,0.0073,2021-12-06 13:20:06.408300,"{""veh_speed"": 0}"
obd,36.4183,0.01,2021-12-06 13:20:06.418300,"{""aat"": 2}"
obd,36.4284,0.0101,2021-12-06 13:20:06.428400,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,36.4383,0.0099,2021-12-06 13:20:06.438300,"{""e_load"": 26.275}"
obd,36.4484,0.0101,2021-12-06 13:20:06.448400,"{""c_temp"": 80}"
obd,36.4584,0.01,2021-12-06 13:20:06.458400,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,36.4684,0.01,2021-12-06 13:20:06.468400,"{""rpm"": 680.5}"
obd,37.4083,0.0073,2021-12-06 13:20:07.408300,"{""veh_speed"": 0}"
obd,37.4182,0.0099,2021-12-06 13:20:07.418200,"{""aat"": 2}"
obd,37.4283,0.0101,2021-12-06 13:20:07.428300,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,37.4382,0.0099,2021-12-06 13:20:07.438200,"{""e_load"": 25.882}"
obd,37.4483,0.0101,2021-12-06 13:20:07.448300,"{""c_temp"": 80}"
obd,37.4582,0.0099,2021-12-06 13:20:07.458200,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,37.4683,0.0101,2021-12-06 13:20:07.468300,"{""rpm"": 680.0}"
obd,38.4082,0.0072,2021-12-06 13:20:08.408200,"{""veh_speed"": 0}"
obd,38.4181,0.0099,2021-12-06 13:20:08.418100,"{""aat"": 2}"
obd,38.4282,0.0101,2021-12-06 13:20:08.428200,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,38.4381,0.0099,2021-12-06 13:20:08.438100,"{""e_load"": 25.882}"
obd,38.4481,0.01,2021-12-06 13:20:08.448100,"{""c_temp"": 80}"
obd,38.4581,0.01,2021-12-06 13:20:08.458100,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,38.4681,0.01,2021-12-06 13:20:08.468100,"{""rpm"": 679.0}"
obd,39.4081,0.0071,2021-12-06 13:20:09.408100,"{""veh_speed"": 0}"
obd,39.418,0.0099,2021-12-06 13:20:09.418000,"{""aat"": 2}"
obd,39.4281,0.0101,2021-12-06 13:20:09.428100,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,39.438,0.0099,2021-12-06 13:20:09.438000,"{""e_load"": 25.882}"
obd,39.448,0.01,2021-12-06 13:20:09.448000,"{""c_temp"": 80}"
obd,39.458,0.01,2021-12-06 13:20:09.458000,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,39.468,0.01,2021-12-06 13:20:09.468000,"{""rpm"": 681.5}"
obd,40.4079,0.0059,2021-12-06 13:20:10.407900,"{""veh_speed"": 0}"
obd,40.4179,0.01,2021-12-06 13:20:10.417900,"{""aat"": 2}"
obd,40.428,0.0101,2021-12-06 13:20:10.428000,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,40.438,0.01,2021-12-06 13:20:10.438000,"{""e_load"": 26.275}"
obd,40.448,0.01,2021-12-06 13:20:10.448000,"{""c_temp"": 80}"
obd,40.458,0.01,2021-12-06 13:20:10.458000,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,40.4679,0.0099,2021-12-06 13:20:10.467900,"{""rpm"": 679.5}"
obd,41.4081,0.0071,2021-12-06 13:20:11.408100,"{""veh_speed"": 0}"
obd,41.4179,0.0098,2021-12-06 13:20:11.417900,"{""aat"": 2}"
obd,41.4282,0.0103,2021-12-06 13:20:11.428200,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,41.438,0.0098,2021-12-06 13:20:11.438000,"{""e_load"": 26.275}"
obd,41.4479,0.0099,2021-12-06 13:20:11.447900,"{""c_temp"": 80}"
obd,41.4579,0.01,2021-12-06 13:20:11.457900,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,41.4679,0.01,2021-12-06 13:20:11.467900,"{""rpm"": 680.0}"
obd,42.4079,0.0069,2021-12-06 13:20:12.407900,"{""veh_speed"": 0}"
obd,42.4178,0.0099,2021-12-06 13:20:12.417800,"{""aat"": 2}"
obd,42.4279,0.0101,2021-12-06 13:20:12.427900,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,42.4378,0.0099,2021-12-06 13:20:12.437800,"{""e_load"": 26.667}"
obd,42.4478,0.01,2021-12-06 13:20:12.447800,"{""c_temp"": 80}"
obd,42.4578,0.01,2021-12-06 13:20:12.457800,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,42.4678,0.01,2021-12-06 13:20:12.467800,"{""rpm"": 681.5}"
obd,43.4078,0.0068,2021-12-06 13:20:13.407800,"{""veh_speed"": 0}"
obd,43.4176,0.0098,2021-12-06 13:20:13.417600,"{""aat"": 2}"
obd,43.4278,0.0102,2021-12-06 13:20:13.427800,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,43.4377,0.0099,2021-12-06 13:20:13.437700,"{""e_load"": 26.275}"
obd,43.4477,0.01,2021-12-06 13:20:13.447700,"{""c_temp"": 80}"
obd,43.4576,0.0099,2021-12-06 13:20:13.457600,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,43.4677,0.0101,2021-12-06 13:20:13.467700,"{""rpm"": 680.5}"
obd,44.4077,0.0067,2021-12-06 13:20:14.407700,"{""veh_speed"": 0}"
obd,44.4175,0.0098,2021-12-06 13:20:14.417500,"{""aat"": 2}"
obd,44.4277,0.0102,2021-12-06 13:20:14.427700,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,44.4377,0.01,2021-12-06 13:20:14.437700,"{""e_load"": 25.882}"
obd,44.4477,0.01,2021-12-06 13:20:14.447700,"{""c_temp"": 80}"
obd,44.4576,0.0099,2021-12-06 13:20:14.457600,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,44.4675,0.0099,2021-12-06 13:20:14.467500,"{""rpm"": 680.5}"
obd,45.4077,0.0067,2021-12-06 13:20:15.407700,"{""veh_speed"": 0}"
obd,45.4175,0.0098,2021-12-06 13:20:15.417500,"{""aat"": 2}"
obd,45.4277,0.0102,2021-12-06 13:20:15.427700,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,45.4375,0.0098,2021-12-06 13:20:15.437500,"{""e_load"": 26.275}"
obd,45.4475,0.01,2021-12-06 13:20:15.447500,"{""c_temp"": 80}"
obd,45.4575,0.01,2021-12-06 13:20:15.457500,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,45.4677,0.0102,2021-12-06 13:20:15.467700,"{""rpm"": 681.0}"
obd,46.4076,0.0066,2021-12-06 13:20:16.407600,"{""veh_speed"": 0}"
obd,46.4174,0.0098,2021-12-06 13:20:16.417400,"{""aat"": 2}"
obd,46.4276,0.0102,2021-12-06 13:20:16.427600,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,46.4374,0.0098,2021-12-06 13:20:16.437400,"{""e_load"": 26.667}"
obd,46.4474,0.01,2021-12-06 13:20:16.447400,"{""c_temp"": 80}"
obd,46.4574,0.01,2021-12-06 13:20:16.457400,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,46.4676,0.0102,2021-12-06 13:20:16.467600,"{""rpm"": 681.5}"
obd,47.4073,0.0063,2021-12-06 13:20:17.407300,"{""veh_speed"": 0}"
obd,47.4173,0.01,2021-12-06 13:20:17.417300,"{""aat"": 2}"
obd,47.4273,0.01,2021-12-06 13:20:17.427300,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,47.4372,0.0099,2021-12-06 13:20:17.437200,"{""e_load"": 25.882}"
obd,47.4473,0.0101,2021-12-06 13:20:17.447300,"{""c_temp"": 80}"
obd,47.4573,0.01,2021-12-06 13:20:17.457300,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,47.4673,0.01,2021-12-06 13:20:17.467300,"{""rpm"": 680.5}"
obd,48.4074,0.0054,2021-12-06 13:20:18.407400,"{""veh_speed"": 0}"
obd,48.4172,0.0098,2021-12-06 13:20:18.417200,"{""aat"": 2}"
obd,48.4273,0.0101,2021-12-06 13:20:18.427300,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,48.4373,0.01,2021-12-06 13:20:18.437300,"{""e_load"": 25.882}"
obd,48.4473,0.01,2021-12-06 13:20:18.447300,"{""c_temp"": 80}"
obd,48.4572,0.0099,2021-12-06 13:20:18.457200,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,48.4675,0.0103,2021-12-06 13:20:18.467500,"{""rpm"": 682.5}"
obd,49.4072,0.0062,2021-12-06 13:20:19.407200,"{""veh_speed"": 0}"
obd,49.4171,0.0099,2021-12-06 13:20:19.417100,"{""aat"": 2}"
obd,49.4272,0.0101,2021-12-06 13:20:19.427200,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,49.4372,0.01,2021-12-06 13:20:19.437200,"{""e_load"": 26.275}"
obd,49.4472,0.01,2021-12-06 13:20:19.447200,"{""c_temp"": 80}"
obd,49.4571,0.0099,2021-12-06 13:20:19.457100,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,49.4672,0.0101,2021-12-06 13:20:19.467200,"{""rpm"": 679.5}"
obd,50.4073,0.0063,2021-12-06 13:20:20.407300,"{""veh_speed"": 0}"
obd,50.4172,0.0099,2021-12-06 13:20:20.417200,"{""aat"": 2}"
obd,50.4271,0.0099,2021-12-06 13:20:20.427100,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,50.4371,0.01,2021-12-06 13:20:20.437100,"{""e_load"": 26.275}"
obd,50.4471,0.01,2021-12-06 13:20:20.447100,"{""c_temp"": 80}"
obd,50.4571,0.01,2021-12-06 13:20:20.457100,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,50.4676,0.0105,2021-12-06 13:20:20.467600,"{""rpm"": 682.0}"
obd,51.4072,0.0062,2021-12-06 13:20:21.407200,"{""veh_speed"": 0}"
obd,51.4171,0.0099,2021-12-06 13:20:21.417100,"{""aat"": 2}"
obd,51.4269,0.0098,2021-12-06 13:20:21.426900,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,51.437,0.0101,2021-12-06 13:20:21.437000,"{""e_load"": 25.882}"
obd,51.447,0.01,2021-12-06 13:20:21.447000,"{""c_temp"": 80}"
obd,51.4569,0.0099,2021-12-06 13:20:21.456900,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,51.4669,0.01,2021-12-06 13:20:21.466900,"{""rpm"": 681.0}"
obd,52.4073,0.0063,2021-12-06 13:20:22.407300,"{""veh_speed"": 0}"
obd,52.4168,0.0095,2021-12-06 13:20:22.416800,"{""aat"": 2}"
obd,52.4269,0.0101,2021-12-06 13:20:22.426900,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,52.4371,0.0102,2021-12-06 13:20:22.437100,"{""e_load"": 26.275}"
obd,52.4469,0.0098,2021-12-06 13:20:22.446900,"{""c_temp"": 80}"
obd,52.4569,0.01,2021-12-06 13:20:22.456900,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,52.4668,0.0099,2021-12-06 13:20:22.466800,"{""rpm"": 677.5}"
obd,53.4068,0.0058,2021-12-06 13:20:23.406800,"{""veh_speed"": 0}"
obd,53.4168,0.01,2021-12-06 13:20:23.416800,"{""aat"": 2}"
obd,53.4269,0.0101,2021-12-06 13:20:23.426900,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,53.4369,0.01,2021-12-06 13:20:23.436900,"{""e_load"": 26.275}"
obd,53.447,0.0101,2021-12-06 13:20:23.447000,"{""c_temp"": 80}"
obd,53.4568,0.0098,2021-12-06 13:20:23.456800,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,53.4669,0.0101,2021-12-06 13:20:23.466900,"{""rpm"": 681.0}"
obd,54.4067,0.0057,2021-12-06 13:20:24.406700,"{""veh_speed"": 0}"
obd,54.4168,0.0101,2021-12-06 13:20:24.416800,"{""aat"": 2}"
obd,54.4267,0.0099,2021-12-06 13:20:24.426700,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,54.4368,0.0101,2021-12-06 13:20:24.436800,"{""e_load"": 26.275}"
obd,54.4468,0.01,2021-12-06 13:20:24.446800,"{""c_temp"": 80}"
obd,54.4567,0.0099,2021-12-06 13:20:24.456700,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,54.4667,0.01,2021-12-06 13:20:24.466700,"{""rpm"": 680.5}"
obd,55.4067,0.0057,2021-12-06 13:20:25.406700,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,55.501,0.0,2021-12-06 13:20:25.501000,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,55.601,0.0,2021-12-06 13:20:25.601000,"{""fli"": 21.961}"
obd,55.6288,0.0278,2021-12-06 13:20:25.628800,"{""odometer_km"": 148466.734}"
obd,55.6865,0.0577,2021-12-06 13:20:25.686500,"{""veh_speed"": 0}"
obd,55.6967,0.0102,2021-12-06 13:20:25.696700,"{""aat"": 2}"
obd,55.7065,0.0055,2021-12-06 13:20:25.706500,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,55.7165,0.01,2021-12-06 13:20:25.716500,"{""e_load"": 25.882}"
obd,55.7266,0.0101,2021-12-06 13:20:25.726600,"{""c_temp"": 80}"
obd,55.7371,0.0105,2021-12-06 13:20:25.737100,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,55.7465,0.0094,2021-12-06 13:20:25.746500,"{""rpm"": 681.5}"
obd,56.4066,0.0056,2021-12-06 13:20:26.406600,"{""veh_speed"": 0}"
obd,56.4165,0.0099,2021-12-06 13:20:26.416500,"{""aat"": 2}"
obd,56.4265,0.01,2021-12-06 13:20:26.426500,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,56.4366,0.0101,2021-12-06 13:20:26.436600,"{""e_load"": 27.059}"
obd,56.4466,0.01,2021-12-06 13:20:26.446600,"{""c_temp"": 80}"
obd,56.4565,0.0099,2021-12-06 13:20:26.456500,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,56.4665,0.01,2021-12-06 13:20:26.466500,"{""rpm"": 679.5}"
obd,57.4066,0.0056,2021-12-06 13:20:27.406600,"{""veh_speed"": 0}"
obd,57.4165,0.0099,2021-12-06 13:20:27.416500,"{""aat"": 2}"
obd,57.4266,0.0101,2021-12-06 13:20:27.426600,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,57.4366,0.01,2021-12-06 13:20:27.436600,"{""e_load"": 26.275}"
obd,57.4465,0.0099,2021-12-06 13:20:27.446500,"{""c_temp"": 80}"
obd,57.4564,0.0099,2021-12-06 13:20:27.456400,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,57.4665,0.0101,2021-12-06 13:20:27.466500,"{""rpm"": 679.0}"
obd,58.4064,0.0054,2021-12-06 13:20:28.406400,"{""veh_speed"": 0}"
obd,58.4164,0.01,2021-12-06 13:20:28.416400,"{""aat"": 2}"
obd,58.4264,0.01,2021-12-06 13:20:28.426400,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,58.4368,0.0104,2021-12-06 13:20:28.436800,"{""e_load"": 26.667}"
obd,58.4464,0.0096,2021-12-06 13:20:28.446400,"{""c_temp"": 80}"
obd,58.4563,0.0099,2021-12-06 13:20:28.456300,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,58.4665,0.0102,2021-12-06 13:20:28.466500,"{""rpm"": 677.0}"
obd,59.4063,0.0053,2021-12-06 13:20:29.406300,"{""veh_speed"": 0}"
obd,59.4163,0.01,2021-12-06 13:20:29.416300,"{""aat"": 2}"
obd,59.4264,0.0101,2021-12-06 13:20:29.426400,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,59.4362,0.0098,2021-12-06 13:20:29.436200,"{""e_load"": 25.882}"
obd,59.4462,0.01,2021-12-06 13:20:29.446200,"{""c_temp"": 80}"
obd,59.4562,0.01,2021-12-06 13:20:29.456200,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,59.4664,0.0102,2021-12-06 13:20:29.466400,"{""rpm"": 680.5}"
obd,60.4062,0.0042,2021-12-06 13:20:30.406200,"{""veh_speed"": 0}"
obd,60.4162,0.01,2021-12-06 13:20:30.416200,"{""aat"": 2}"
obd,60.4263,0.0101,2021-12-06 13:20:30.426300,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,60.4362,0.0099,2021-12-06 13:20:30.436200,"{""e_load"": 26.275}"
obd,60.4463,0.0101,2021-12-06 13:20:30.446300,"{""c_temp"": 80}"
obd,60.4562,0.0099,2021-12-06 13:20:30.456200,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,60.4663,0.0101,2021-12-06 13:20:30.466300,"{""rpm"": 679.5}"
obd,61.4063,0.0053,2021-12-06 13:20:31.406300,"{""veh_speed"": 0}"
obd,61.4162,0.0099,2021-12-06 13:20:31.416200,"{""aat"": 2}"
obd,61.4263,0.0101,2021-12-06 13:20:31.426300,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,61.4361,0.0098,2021-12-06 13:20:31.436100,"{""e_load"": 26.667}"
obd,61.4461,0.01,2021-12-06 13:20:31.446100,"{""c_temp"": 80}"
obd,61.4561,0.01,2021-12-06 13:20:31.456100,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,61.4663,0.0102,2021-12-06 13:20:31.466300,"{""rpm"": 678.0}"
obd,62.4061,0.0051,2021-12-06 13:20:32.406100,"{""veh_speed"": 0}"
obd,62.4161,0.01,2021-12-06 13:20:32.416100,"{""aat"": 2}"
obd,62.4262,0.0101,2021-12-06 13:20:32.426200,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,62.436,0.0098,2021-12-06 13:20:32.436000,"{""e_load"": 26.275}"
obd,62.446,0.01,2021-12-06 13:20:32.446000,"{""c_temp"": 80}"
obd,62.4564,0.0104,2021-12-06 13:20:32.456400,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,62.4662,0.0098,2021-12-06 13:20:32.466200,"{""rpm"": 681.0}"
obd,63.406,0.005,2021-12-06 13:20:33.406000,"{""veh_speed"": 0}"
obd,63.416,0.01,2021-12-06 13:20:33.416000,"{""aat"": 2}"
obd,63.4259,0.0099,2021-12-06 13:20:33.425900,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,63.4361,0.0102,2021-12-06 13:20:33.436100,"{""e_load"": 25.882}"
obd,63.4459,0.0098,2021-12-06 13:20:33.445900,"{""c_temp"": 80}"
obd,63.4558,0.0099,2021-12-06 13:20:33.455800,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,63.4661,0.0103,2021-12-06 13:20:33.466100,"{""rpm"": 680.0}"
obd,64.4062,0.0052,2021-12-06 13:20:34.406200,"{""veh_speed"": 0}"
obd,64.4162,0.01,2021-12-06 13:20:34.416200,"{""aat"": 2}"
obd,64.4262,0.01,2021-12-06 13:20:34.426200,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,64.4361,0.0099,2021-12-06 13:20:34.436100,"{""e_load"": 25.882}"
obd,64.446,0.0099,2021-12-06 13:20:34.446000,"{""c_temp"": 80}"
obd,64.456,0.01,2021-12-06 13:20:34.456000,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,64.4662,0.0102,2021-12-06 13:20:34.466200,"{""rpm"": 680.5}"
obd,65.4058,0.0048,2021-12-06 13:20:35.405800,"{""veh_speed"": 0}"
obd,65.416,0.0102,2021-12-06 13:20:35.416000,"{""aat"": 2}"
obd,65.4258,0.0098,2021-12-06 13:20:35.425800,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,65.4357,0.0099,2021-12-06 13:20:35.435700,"{""e_load"": 26.275}"
obd,65.4457,0.01,2021-12-06 13:20:35.445700,"{""c_temp"": 80}"
obd,65.4557,0.01,2021-12-06 13:20:35.455700,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,65.4658,0.0101,2021-12-06 13:20:35.465800,"{""rpm"": 681.0}"
obd,66.4059,0.0049,2021-12-06 13:20:36.405900,"{""veh_speed"": 0}"
obd,66.4158,0.0099,2021-12-06 13:20:36.415800,"{""aat"": 2}"
obd,66.4256,0.0098,2021-12-06 13:20:36.425600,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,66.4356,0.01,2021-12-06 13:20:36.435600,"{""e_load"": 25.49}"
obd,66.4456,0.01,2021-12-06 13:20:36.445600,"{""c_temp"": 80}"
obd,66.4561,0.0105,2021-12-06 13:20:36.456100,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,66.4657,0.0096,2021-12-06 13:20:36.465700,"{""rpm"": 681.0}"
obd,67.4055,0.0035,2021-12-06 13:20:37.405500,"{""veh_speed"": 0}"
obd,67.4155,0.01,2021-12-06 13:20:37.415500,"{""aat"": 2}"
obd,67.4255,0.01,2021-12-06 13:20:37.425500,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,67.4355,0.01,2021-12-06 13:20:37.435500,"{""e_load"": 25.882}"
obd,67.4455,0.01,2021-12-06 13:20:37.445500,"{""c_temp"": 80}"
obd,67.456,0.0105,2021-12-06 13:20:37.456000,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,67.4656,0.0096,2021-12-06 13:20:37.465600,"{""rpm"": 681.0}"
obd,68.4054,0.0044,2021-12-06 13:20:38.405400,"{""veh_speed"": 0}"
obd,68.4154,0.01,2021-12-06 13:20:38.415400,"{""aat"": 2}"
obd,68.4254,0.01,2021-12-06 13:20:38.425400,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,68.4355,0.0101,2021-12-06 13:20:38.435500,"{""e_load"": 26.275}"
obd,68.4454,0.0099,2021-12-06 13:20:38.445400,"{""c_temp"": 80}"
obd,68.4559,0.0105,2021-12-06 13:20:38.455900,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,68.4655,0.0096,2021-12-06 13:20:38.465500,"{""rpm"": 682.0}"
obd,69.4054,0.0044,2021-12-06 13:20:39.405400,"{""veh_speed"": 0}"
obd,69.4161,0.0107,2021-12-06 13:20:39.416100,"{""aat"": 2}"
obd,69.4254,0.0093,2021-12-06 13:20:39.425400,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,69.4353,0.0099,2021-12-06 13:20:39.435300,"{""e_load"": 25.882}"
obd,69.4454,0.0101,2021-12-06 13:20:39.445400,"{""c_temp"": 80}"
obd,69.4557,0.0103,2021-12-06 13:20:39.455700,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,69.4655,0.0098,2021-12-06 13:20:39.465500,"{""rpm"": 682.5}"
obd,70.4053,0.0043,2021-12-06 13:20:40.405300,"{""veh_speed"": 0}"
obd,70.4153,0.01,2021-12-06 13:20:40.415300,"{""aat"": 2}"
obd,70.426,0.0107,2021-12-06 13:20:40.426000,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,70.4352,0.0092,2021-12-06 13:20:40.435200,"{""e_load"": 25.882}"
obd,70.4453,0.0101,2021-12-06 13:20:40.445300,"{""c_temp"": 80}"
obd,70.4556,0.0103,2021-12-06 13:20:40.455600,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,70.4653,0.0097,2021-12-06 13:20:40.465300,"{""rpm"": 682.5}"
obd,71.4052,0.0042,2021-12-06 13:20:41.405200,"{""veh_speed"": 0}"
obd,71.4151,0.0099,2021-12-06 13:20:41.415100,"{""aat"": 2}"
obd,71.4259,0.0108,2021-12-06 13:20:41.425900,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,71.4351,0.0092,2021-12-06 13:20:41.435100,"{""e_load"": 25.882}"
obd,71.4451,0.01,2021-12-06 13:20:41.445100,"{""c_temp"": 80}"
obd,71.4553,0.0102,2021-12-06 13:20:41.455300,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,71.4651,0.0098,2021-12-06 13:20:41.465100,"{""rpm"": 680.0}"
obd,72.4051,0.0041,2021-12-06 13:20:42.405100,"{""veh_speed"": 0}"
obd,72.415,0.0099,2021-12-06 13:20:42.415000,"{""aat"": 2}"
