data_type,time_total,time_increment,time_iosix,sensor_data
obd,70.452,0.0098,2021-12-06 12:02:01.452000,"{""e_load"": 10.196}"
obd,70.4621,0.0101,2021-12-06 12:02:01.462100,"{""c_temp"": 76}"
obd,70.4719,0.0098,2021-12-06 12:02:01.471900,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,70.4825,0.0106,2021-12-06 12:02:01.482500,"{""rpm"": 1536.5}"
obd,71.4219,0.0099,2021-12-06 12:02:02.421900,"{""veh_speed"": 50}"
obd,71.4323,0.0104,2021-12-06 12:02:02.432300,"{""aat"": 2}"
obd,71.4421,0.0098,2021-12-06 12:02:02.442100,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,71.4521,0.01,2021-12-06 12:02:02.452100,"{""e_load"": 37.255}"
obd,71.4621,0.01,2021-12-06 12:02:02.462100,"{""c_temp"": 76}"
obd,71.4722,0.0101,2021-12-06 12:02:02.472200,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,71.4819,0.0097,2021-12-06 12:02:02.481900,"{""rpm"": 1511.0}"
obd,72.422,0.01,2021-12-06 12:02:03.422000,"{""veh_speed"": 49}"
obd,72.4319,0.0099,2021-12-06 12:02:03.431900,"{""aat"": 2}"
obd,72.4421,0.0102,2021-12-06 12:02:03.442100,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,72.4519,0.0098,2021-12-06 12:02:03.451900,"{""e_load"": 10.98}"
obd,72.462,0.0101,2021-12-06 12:02:03.462000,"{""c_temp"": 76}"
obd,72.472,0.01,2021-12-06 12:02:03.472000,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,72.4819,0.0099,2021-12-06 12:02:03.481900,"{""rpm"": 1487.5}"
obd,73.4218,0.0098,2021-12-06 12:02:04.421800,"{""veh_speed"": 48}"
obd,73.4322,0.0104,2021-12-06 12:02:04.432200,"{""aat"": 2}"
obd,73.4418,0.0096,2021-12-06 12:02:04.441800,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,73.4518,0.01,2021-12-06 12:02:04.451800,"{""e_load"": 64.314}"
obd,73.4622,0.0104,2021-12-06 12:02:04.462200,"{""c_temp"": 76}"
obd,73.4723,0.0101,2021-12-06 12:02:04.472300,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,73.4818,0.0095,2021-12-06 12:02:04.481800,"{""rpm"": 1480.5}"
obd,74.4217,0.0097,2021-12-06 12:02:05.421700,"{""veh_speed"": 48}"
obd,74.4321,0.0104,2021-12-06 12:02:05.432100,"{""aat"": 3}"
obd,74.4417,0.0096,2021-12-06 12:02:05.441700,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,74.4517,0.01,2021-12-06 12:02:05.451700,"{""e_load"": 60.0}"
obd,74.4619,0.0102,2021-12-06 12:02:05.461900,"{""c_temp"": 76}"
obd,74.4718,0.0099,2021-12-06 12:02:05.471800,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,74.4817,0.0099,2021-12-06 12:02:05.481700,"{""rpm"": 1479.5}"
obd,75.4215,0.0095,2021-12-06 12:02:06.421500,"{""veh_speed"": 48}"
obd,75.4315,0.01,2021-12-06 12:02:06.431500,"{""aat"": 3}"
obd,75.4417,0.0102,2021-12-06 12:02:06.441700,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,75.4515,0.0098,2021-12-06 12:02:06.451500,"{""e_load"": 6.275}"
obd,75.4616,0.0101,2021-12-06 12:02:06.461600,"{""c_temp"": 76}"
obd,75.4717,0.0101,2021-12-06 12:02:06.471700,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,75.482,0.0103,2021-12-06 12:02:06.482000,"{""rpm"": 1462.0}"
obd,76.4215,0.0095,2021-12-06 12:02:07.421500,"{""veh_speed"": 46}"
obd,76.4315,0.01,2021-12-06 12:02:07.431500,"{""aat"": 3}"
obd,76.4416,0.0101,2021-12-06 12:02:07.441600,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,76.4515,0.0099,2021-12-06 12:02:07.451500,"{""e_load"": 28.235}"
obd,76.4615,0.01,2021-12-06 12:02:07.461500,"{""c_temp"": 76}"
obd,76.4715,0.01,2021-12-06 12:02:07.471500,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,76.4815,0.01,2021-12-06 12:02:07.481500,"{""rpm"": 1430.5}"
obd,77.4213,0.0093,2021-12-06 12:02:08.421300,"{""veh_speed"": 46}"
obd,77.4313,0.01,2021-12-06 12:02:08.431300,"{""aat"": 3}"
obd,77.4419,0.0106,2021-12-06 12:02:08.441900,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,77.4513,0.0094,2021-12-06 12:02:08.451300,"{""e_load"": 69.804}"
obd,77.4613,0.01,2021-12-06 12:02:08.461300,"{""c_temp"": 76}"
obd,77.4713,0.01,2021-12-06 12:02:08.471300,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,77.4813,0.01,2021-12-06 12:02:08.481300,"{""rpm"": 1421.0}"
obd,78.4213,0.0093,2021-12-06 12:02:09.421300,"{""veh_speed"": 46}"
obd,78.4313,0.01,2021-12-06 12:02:09.431300,"{""aat"": 3}"
obd,78.4419,0.0106,2021-12-06 12:02:09.441900,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,78.4512,0.0093,2021-12-06 12:02:09.451200,"{""e_load"": 84.314}"
obd,78.4613,0.0101,2021-12-06 12:02:09.461300,"{""c_temp"": 76}"
obd,78.4713,0.01,2021-12-06 12:02:09.471300,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,78.4813,0.01,2021-12-06 12:02:09.481300,"{""rpm"": 1425.5}"
obd,79.4212,0.0082,2021-12-06 12:02:10.421200,"{""veh_speed"": 47}"
obd,79.4311,0.0099,2021-12-06 12:02:10.431100,"{""aat"": 3}"
obd,79.4412,0.0101,2021-12-06 12:02:10.441200,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,79.4511,0.0099,2021-12-06 12:02:10.451100,"{""e_load"": 86.275}"
obd,79.4612,0.0101,2021-12-06 12:02:10.461200,"{""c_temp"": 76}"
obd,79.4711,0.0099,2021-12-06 12:02:10.471100,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,79.4812,0.0101,2021-12-06 12:02:10.481200,"{""rpm"": 1427.5}"
obd,80.4212,0.0082,2021-12-06 12:02:11.421200,"{""veh_speed"": 47}"
obd,80.4311,0.0099,2021-12-06 12:02:11.431100,"{""aat"": 3}"
obd,80.4412,0.0101,2021-12-06 12:02:11.441200,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,80.4511,0.0099,2021-12-06 12:02:11.451100,"{""e_load"": 80.784}"
obd,80.4612,0.0101,2021-12-06 12:02:11.461200,"{""c_temp"": 76}"
obd,80.4711,0.0099,2021-12-06 12:02:11.471100,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,80.4811,0.01,2021-12-06 12:02:11.481100,"{""rpm"": 1444.5}"
obd,81.4211,0.0091,2021-12-06 12:02:12.421100,"{""veh_speed"": 48}"
obd,81.431,0.0099,2021-12-06 12:02:12.431000,"{""aat"": 3}"
obd,81.441,0.01,2021-12-06 12:02:12.441000,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,81.451,0.01,2021-12-06 12:02:12.451000,"{""e_load"": 84.314}"
obd,81.461,0.01,2021-12-06 12:02:12.461000,"{""c_temp"": 76}"
obd,81.471,0.01,2021-12-06 12:02:12.471000,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,81.4811,0.0101,2021-12-06 12:02:12.481100,"{""rpm"": 1483.0}"
obd,82.4209,0.0089,2021-12-06 12:02:13.420900,"{""veh_speed"": 49}"
obd,82.4309,0.01,2021-12-06 12:02:13.430900,"{""aat"": 3}"
obd,82.4409,0.01,2021-12-06 12:02:13.440900,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,82.4509,0.01,2021-12-06 12:02:13.450900,"{""e_load"": 83.922}"
obd,82.4609,0.01,2021-12-06 12:02:13.460900,"{""c_temp"": 76}"
obd,82.4709,0.01,2021-12-06 12:02:13.470900,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,82.4809,0.01,2021-12-06 12:02:13.480900,"{""rpm"": 1509.5}"
obd,83.4208,0.0088,2021-12-06 12:02:14.420800,"{""veh_speed"": 51}"
obd,83.4309,0.0101,2021-12-06 12:02:14.430900,"{""aat"": 3}"
obd,83.4408,0.0099,2021-12-06 12:02:14.440800,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,83.4508,0.01,2021-12-06 12:02:14.450800,"{""e_load"": 70.98}"
obd,83.4608,0.01,2021-12-06 12:02:14.460800,"{""c_temp"": 76}"
obd,83.4714,0.0106,2021-12-06 12:02:14.471400,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,83.4808,0.0094,2021-12-06 12:02:14.480800,"{""rpm"": 1554.0}"
obd,84.4208,0.0088,2021-12-06 12:02:15.420800,"{""veh_speed"": 52}"
obd,84.4313,0.0105,2021-12-06 12:02:15.431300,"{""aat"": 2}"
obd,84.4408,0.0095,2021-12-06 12:02:15.440800,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,84.4508,0.01,2021-12-06 12:02:15.450800,"{""e_load"": 5.882}"
obd,84.4608,0.01,2021-12-06 12:02:15.460800,"{""c_temp"": 76}"
obd,84.4708,0.01,2021-12-06 12:02:15.470800,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,84.481,0.0102,2021-12-06 12:02:15.481000,"{""rpm"": 1574.5}"
obd,85.4206,0.0086,2021-12-06 12:02:16.420600,"{""veh_speed"": 51}"
obd,85.4306,0.01,2021-12-06 12:02:16.430600,"{""aat"": 2}"
obd,85.4406,0.01,2021-12-06 12:02:16.440600,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,85.4506,0.01,2021-12-06 12:02:16.450600,"{""e_load"": 0.0}"
obd,85.4609,0.0103,2021-12-06 12:02:16.460900,"{""c_temp"": 76}"
obd,85.4706,0.0097,2021-12-06 12:02:16.470600,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,85.4806,0.01,2021-12-06 12:02:16.480600,"{""rpm"": 1567.0}"
obd,86.4206,0.0086,2021-12-06 12:02:17.420600,"{""veh_speed"": 52}"
obd,86.4305,0.0099,2021-12-06 12:02:17.430500,"{""aat"": 2}"
obd,86.4406,0.0101,2021-12-06 12:02:17.440600,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,86.4505,0.0099,2021-12-06 12:02:17.450500,"{""e_load"": 99.608}"
obd,86.4606,0.0101,2021-12-06 12:02:17.460600,"{""c_temp"": 76}"
obd,86.4705,0.0099,2021-12-06 12:02:17.470500,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,86.4807,0.0102,2021-12-06 12:02:17.480700,"{""rpm"": 1592.0}"
obd,87.4205,0.0085,2021-12-06 12:02:18.420500,"{""veh_speed"": 52}"
obd,87.4304,0.0099,2021-12-06 12:02:18.430400,"{""aat"": 2}"
obd,87.4404,0.01,2021-12-06 12:02:18.440400,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,87.4506,0.0102,2021-12-06 12:02:18.450600,"{""e_load"": 98.824}"
obd,87.4604,0.0098,2021-12-06 12:02:18.460400,"{""c_temp"": 76}"
obd,87.4704,0.01,2021-12-06 12:02:18.470400,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,87.4805,0.0101,2021-12-06 12:02:18.480500,"{""rpm"": 1611.5}"
obd,88.4204,0.0084,2021-12-06 12:02:19.420400,"{""veh_speed"": 54}"
obd,88.4304,0.01,2021-12-06 12:02:19.430400,"{""aat"": 2}"
obd,88.4404,0.01,2021-12-06 12:02:19.440400,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,88.4504,0.01,2021-12-06 12:02:19.450400,"{""e_load"": 96.863}"
obd,88.4605,0.0101,2021-12-06 12:02:19.460500,"{""c_temp"": 76}"
obd,88.4704,0.0099,2021-12-06 12:02:19.470400,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,88.4804,0.01,2021-12-06 12:02:19.480400,"{""rpm"": 1670.5}"
obd,89.4203,0.0083,2021-12-06 12:02:20.420300,"{""veh_speed"": 56}"
obd,89.4303,0.01,2021-12-06 12:02:20.430300,"{""aat"": 2}"
obd,89.4403,0.01,2021-12-06 12:02:20.440300,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,89.4503,0.01,2021-12-06 12:02:20.450300,"{""e_load"": 95.294}"
obd,89.4603,0.01,2021-12-06 12:02:20.460300,"{""c_temp"": 76}"
obd,89.4704,0.0101,2021-12-06 12:02:20.470400,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,89.4803,0.0099,2021-12-06 12:02:20.480300,"{""rpm"": 1720.5}"
obd,90.4202,0.0082,2021-12-06 12:02:21.420200,"{""veh_speed"": 58}"
obd,90.4302,0.01,2021-12-06 12:02:21.430200,"{""aat"": 2}"
obd,90.4405,0.0103,2021-12-06 12:02:21.440500,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,90.4502,0.0097,2021-12-06 12:02:21.450200,"{""e_load"": 92.157}"
obd,90.4602,0.01,2021-12-06 12:02:21.460200,"{""c_temp"": 77}"
obd,90.4707,0.0105,2021-12-06 12:02:21.470700,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,90.4802,0.0095,2021-12-06 12:02:21.480200,"{""rpm"": 1782.5}"
obd,91.4201,0.0081,2021-12-06 12:02:22.420100,"{""veh_speed"": 60}"
obd,91.4308,0.0107,2021-12-06 12:02:22.430800,"{""aat"": 2}"
obd,91.4406,0.0098,2021-12-06 12:02:22.440600,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,91.4501,0.0095,2021-12-06 12:02:22.450100,"{""e_load"": 80.0}"
obd,91.4601,0.01,2021-12-06 12:02:22.460100,"{""c_temp"": 77}"
obd,91.47,0.0099,2021-12-06 12:02:22.470000,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,91.4801,0.0101,2021-12-06 12:02:22.480100,"{""rpm"": 1831.5}"
obd,92.42,0.008,2021-12-06 12:02:23.420000,"{""veh_speed"": 61}"
obd,92.4299,0.0099,2021-12-06 12:02:23.429900,"{""aat"": 2}"
obd,92.4402,0.0103,2021-12-06 12:02:23.440200,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,92.4499,0.0097,2021-12-06 12:02:23.449900,"{""e_load"": 69.02}"
obd,92.4601,0.0102,2021-12-06 12:02:23.460100,"{""c_temp"": 77}"
obd,92.4699,0.0098,2021-12-06 12:02:23.469900,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,92.4805,0.0106,2021-12-06 12:02:23.480500,"{""rpm"": 1866.5}"
obd,93.4199,0.0079,2021-12-06 12:02:24.419900,"{""veh_speed"": 61}"
obd,93.4299,0.01,2021-12-06 12:02:24.429900,"{""aat"": 2}"
obd,93.4401,0.0102,2021-12-06 12:02:24.440100,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,93.4499,0.0098,2021-12-06 12:02:24.449900,"{""e_load"": 54.51}"
obd,93.46,0.0101,2021-12-06 12:02:24.460000,"{""c_temp"": 77}"
obd,93.4699,0.0099,2021-12-06 12:02:24.469900,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,93.4799,0.01,2021-12-06 12:02:24.479900,"{""rpm"": 1872.5}"
obd,94.4198,0.0078,2021-12-06 12:02:25.419800,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,94.512,0.0,2021-12-06 12:02:25.512000,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,94.612,0.0,2021-12-06 12:02:25.612000,"{""fli"": 28.627}"
obd,94.6238,0.0118,2021-12-06 12:02:25.623800,"{""odometer_km"": 148426.679}"
obd,94.7004,0.0766,2021-12-06 12:02:25.700400,"{""veh_speed"": 61}"
obd,94.7098,0.0094,2021-12-06 12:02:25.709800,"{""aat"": 2}"
obd,94.7198,0.0078,2021-12-06 12:02:25.719800,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,94.7298,0.01,2021-12-06 12:02:25.729800,"{""e_load"": 64.314}"
obd,94.7403,0.0105,2021-12-06 12:02:25.740300,"{""c_temp"": 78}"
obd,94.7498,0.0095,2021-12-06 12:02:25.749800,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,94.7601,0.0103,2021-12-06 12:02:25.760100,"{""rpm"": 1876.5}"
obd,95.42,0.008,2021-12-06 12:02:26.420000,"{""veh_speed"": 62}"
obd,95.4299,0.0099,2021-12-06 12:02:26.429900,"{""aat"": 2}"
obd,95.4403,0.0104,2021-12-06 12:02:26.440300,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,95.4502,0.0099,2021-12-06 12:02:26.450200,"{""e_load"": 73.725}"
obd,95.46,0.0098,2021-12-06 12:02:26.460000,"{""c_temp"": 78}"
obd,95.47,0.01,2021-12-06 12:02:26.470000,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,95.48,0.01,2021-12-06 12:02:26.480000,"{""rpm"": 1883.0}"
obd,96.4201,0.0081,2021-12-06 12:02:27.420100,"{""veh_speed"": 61}"
obd,96.4297,0.0096,2021-12-06 12:02:27.429700,"{""aat"": 2}"
obd,96.4403,0.0106,2021-12-06 12:02:27.440300,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,96.4499,0.0096,2021-12-06 12:02:27.449900,"{""e_load"": 4.706}"
obd,96.46,0.0101,2021-12-06 12:02:27.460000,"{""c_temp"": 78}"
obd,96.4699,0.0099,2021-12-06 12:02:27.469900,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,96.48,0.0101,2021-12-06 12:02:27.480000,"{""rpm"": 1801.0}"
obd,97.4198,0.0078,2021-12-06 12:02:28.419800,"{""veh_speed"": 60}"
obd,97.4296,0.0098,2021-12-06 12:02:28.429600,"{""aat"": 2}"
obd,97.4401,0.0105,2021-12-06 12:02:28.440100,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,97.4496,0.0095,2021-12-06 12:02:28.449600,"{""e_load"": 82.353}"
obd,97.4598,0.0102,2021-12-06 12:02:28.459800,"{""c_temp"": 78}"
obd,97.4696,0.0098,2021-12-06 12:02:28.469600,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,97.4798,0.0102,2021-12-06 12:02:28.479800,"{""rpm"": 1463.0}"
obd,98.4197,0.0077,2021-12-06 12:02:29.419700,"{""veh_speed"": 60}"
obd,98.4294,0.0097,2021-12-06 12:02:29.429400,"{""aat"": 2}"
obd,98.44,0.0106,2021-12-06 12:02:29.440000,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,98.4495,0.0095,2021-12-06 12:02:29.449500,"{""e_load"": 95.686}"
obd,98.46,0.0105,2021-12-06 12:02:29.460000,"{""c_temp"": 78}"
obd,98.4695,0.0095,2021-12-06 12:02:29.469500,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,98.4798,0.0103,2021-12-06 12:02:29.479800,"{""rpm"": 1459.0}"
obd,99.4197,0.0077,2021-12-06 12:02:30.419700,"{""veh_speed"": 60}"
obd,99.4293,0.0096,2021-12-06 12:02:30.429300,"{""aat"": 2}"
obd,99.44,0.0107,2021-12-06 12:02:30.440000,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,99.4493,0.0093,2021-12-06 12:02:30.449300,"{""e_load"": 84.706}"
obd,99.4598,0.0105,2021-12-06 12:02:30.459800,"{""c_temp"": 78}"
obd,99.4693,0.0095,2021-12-06 12:02:30.469300,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,99.4799,0.0106,2021-12-06 12:02:30.479900,"{""rpm"": 1457.5}"
obd,100.4198,0.0038,2021-12-06 12:02:31.419800,"{""veh_speed"": 61}"
obd,100.4293,0.0095,2021-12-06 12:02:31.429300,"{""aat"": 2}"
obd,100.44,0.0107,2021-12-06 12:02:31.440000,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,100.4494,0.0094,2021-12-06 12:02:31.449400,"{""e_load"": 100.0}"
obd,100.4598,0.0104,2021-12-06 12:02:31.459800,"{""c_temp"": 78}"
obd,100.4695,0.0097,2021-12-06 12:02:31.469500,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,100.4798,0.0103,2021-12-06 12:02:31.479800,"{""rpm"": 1466.0}"
obd,101.4197,0.0077,2021-12-06 12:02:32.419700,"{""veh_speed"": 61}"
obd,101.4292,0.0095,2021-12-06 12:02:32.429200,"{""aat"": 2}"
obd,101.44,0.0108,2021-12-06 12:02:32.440000,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,101.4492,0.0092,2021-12-06 12:02:32.449200,"{""e_load"": 83.922}"
obd,101.4597,0.0105,2021-12-06 12:02:32.459700,"{""c_temp"": 78}"
obd,101.4692,0.0095,2021-12-06 12:02:32.469200,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,101.4797,0.0105,2021-12-06 12:02:32.479700,"{""rpm"": 1480.0}"
obd,102.4197,0.0077,2021-12-06 12:02:33.419700,"{""veh_speed"": 61}"
obd,102.4292,0.0095,2021-12-06 12:02:33.429200,"{""aat"": 2}"
obd,102.4399,0.0107,2021-12-06 12:02:33.439900,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,102.4492,0.0093,2021-12-06 12:02:33.449200,"{""e_load"": 70.196}"
obd,102.4599,0.0107,2021-12-06 12:02:33.459900,"{""c_temp"": 79}"
obd,102.4697,0.0098,2021-12-06 12:02:33.469700,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,102.4796,0.0099,2021-12-06 12:02:33.479600,"{""rpm"": 1476.0}"
obd,103.4196,0.0076,2021-12-06 12:02:34.419600,"{""veh_speed"": 61}"
obd,103.4295,0.0099,2021-12-06 12:02:34.429500,"{""aat"": 2}"
obd,103.4398,0.0103,2021-12-06 12:02:34.439800,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,103.449,0.0092,2021-12-06 12:02:34.449000,"{""e_load"": 43.922}"
obd,103.4596,0.0106,2021-12-06 12:02:34.459600,"{""c_temp"": 79}"
obd,103.469,0.0094,2021-12-06 12:02:34.469000,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,103.4796,0.0106,2021-12-06 12:02:34.479600,"{""rpm"": 1452.0}"
obd,104.4196,0.0076,2021-12-06 12:02:35.419600,"{""veh_speed"": 59}"
obd,104.429,0.0094,2021-12-06 12:02:35.429000,"{""aat"": 2}"
obd,104.4399,0.0109,2021-12-06 12:02:35.439900,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,104.4498,0.0099,2021-12-06 12:02:35.449800,"{""e_load"": 7.059}"
obd,104.4596,0.0098,2021-12-06 12:02:35.459600,"{""c_temp"": 79}"
obd,104.469,0.0094,2021-12-06 12:02:35.469000,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,104.4796,0.0106,2021-12-06 12:02:35.479600,"{""rpm"": 1428.5}"
obd,105.4199,0.0079,2021-12-06 12:02:36.419900,"{""veh_speed"": 57}"
obd,105.4289,0.009,2021-12-06 12:02:36.428900,"{""aat"": 2}"
obd,105.4413,0.0124,2021-12-06 12:02:36.441300,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,105.4489,0.0076,2021-12-06 12:02:36.448900,"{""e_load"": 0.0}"
obd,105.4598,0.0109,2021-12-06 12:02:36.459800,"{""c_temp"": 79}"
obd,105.4689,0.0091,2021-12-06 12:02:36.468900,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,105.4813,0.0124,2021-12-06 12:02:36.481300,"{""rpm"": 1383.5}"
obd,106.4208,0.0078,2021-12-06 12:02:37.420800,"{""veh_speed"": 56}"
obd,106.4288,0.008,2021-12-06 12:02:37.428800,"{""aat"": 2}"
obd,106.4413,0.0125,2021-12-06 12:02:37.441300,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,106.4488,0.0075,2021-12-06 12:02:37.448800,"{""e_load"": 0.0}"
obd,106.4597,0.0109,2021-12-06 12:02:37.459700,"{""c_temp"": 79}"
obd,106.4693,0.0096,2021-12-06 12:02:37.469300,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
